,hour,station_name,start_count,end_count,deficit
11839,8,E 68 St & 3 Ave,123.0,82.0,41.0
11840,8,E 68 St & Madison Ave,48.0,104.0,-56.0
11841,8,E 7 St & Ave B,222.0,106.0,116.0
11842,8,E 7 St & Ave C,201.0,77.0,124.0
11843,8,E 7 St & Avenue A,245.0,134.0,111.0
11844,8,E 72 St & Park Ave,130.0,104.0,26.0
11845,8,E 72 St & York Ave,355.0,340.0,15.0
11846,8,E 74 St & 1 Ave,238.0,255.0,-17.0
11847,8,E 75 St & 3 Ave,126.0,75.0,51.0
11848,8,E 76 St & Park Ave,7.0,7.0,0.0
11849,8,E 77 St & 3 Ave,228.0,242.0,-14.0
11850,8,E 78 St & 2 Ave,72.0,36.0,36.0
11851,8,E 8 St & Caton Ave,25.0,15.0,10.0
11852,8,E 80 St & 2 Ave,113.0,54.0,59.0
11853,8,E 81 St & 3 Ave,125.0,70.0,55.0
11854,8,E 81 St & Park Ave,115.0,56.0,59.0
11855,8,E 81 St & York Ave,190.0,49.0,141.0
11856,8,E 82 St & East End Ave,149.0,104.0,45.0
11857,8,E 84 St & 1 Ave,272.0,131.0,141.0
11858,8,E 84 St & Park Ave,103.0,84.0,19.0
11859,8,E 85 St & 3 Ave,222.0,252.0,-30.0
11860,8,E 85 St & East End Ave,35.0,17.0,18.0
11861,8,E 88 St & 1 Ave,238.0,71.0,167.0
11862,8,E 88 St & Park Ave,92.0,123.0,-31.0
11863,8,E 89 St & 3 Ave,128.0,52.0,76.0
11864,8,E 89 St & York Ave,140.0,94.0,46.0
11865,8,E 9 St & 5 Ave,192.0,153.0,39.0
11866,8,E 9 St & Avenue C,202.0,138.0,64.0
11867,8,E 91 St & 2 Ave,267.0,110.0,157.0
11868,8,E 91 St & Park Ave,122.0,107.0,15.0
11869,8,E 93 St & 2 Ave,132.0,59.0,73.0
11870,8,E 95 St & 3 Ave,66.0,81.0,-15.0
11871,8,E 97 St & 3 Ave,77.0,39.0,38.0
11872,8,E 97 St & Madison Ave,117.0,156.0,-39.0
11873,8,E 98 St & Park Ave,47.0,79.0,-32.0
11874,8,E Burnside Ave & Ryer Ave,6.0,1.0,5.0
11875,8,E Fordham Rd & Webster Ave,10.0,35.0,-25.0
11876,8,E Houston St & Columbia St,218.0,204.0,14.0
11877,8,E Mosholu Pkwy & E 204 St,2.0,2.0,0.0
11878,8,E Mosholu Pkwy & Van Cortlandt Ave E,3.0,2.0,1.0
11879,8,E Tremont Ave & E 176 St,8.0,5.0,3.0
11880,8,E Tremont Ave & Jerome Ave,16.0,11.0,5.0
11881,8,East End Ave & E 86 St,143.0,48.0,95.0
11882,8,Eastern Pkwy & Franklin Ave,95.0,134.0,-39.0
11883,8,Eastern Pkwy & Kingston Ave,19.0,10.0,9.0
11884,8,Eastern Pkwy & Ralph Ave,11.0,1.0,10.0
11885,8,Eastern Pkwy & Rochester Ave,6.0,8.0,-2.0
11886,8,Eastern Pkwy & Troy Ave,30.0,8.0,22.0
11887,8,Eastern Pkwy & Washington Ave,36.0,51.0,-15.0
11888,8,Edgecombe Ave & W 141 St,33.0,25.0,8.0
11889,8,Edgecombe Ave & W 145 St,37.0,26.0,11.0
11890,8,Edgecombe Ave & W 150 St,5.0,4.0,1.0
11891,8,Edgecombe Ave & W 167 St,10.0,10.0,0.0
11892,8,Eldert St & Bushwick Ave,23.0,6.0,17.0
11893,8,Emerson Pl & Myrtle Ave,103.0,88.0,15.0
11894,8,Engert Ave & McGuinness Blvd,23.0,25.0,-2.0
11895,8,Evergreen Ave & Noll St,32.0,24.0,8.0
11896,8,FDR Drive & E 35 St,358.0,100.0,258.0
11897,8,Fairview Ave & Linden St,24.0,1.0,23.0
11898,8,Featherbed Ln & Jerome Ave,4.0,3.0,1.0
11899,8,Featherbed Ln & Nelson Ave,18.0,12.0,6.0
11900,8,Flatbush Ave & Eastern Pkwy,9.0,9.0,0.0
11901,8,Flatbush Ave & Ocean Ave,104.0,57.0,47.0
11902,8,Flushing Ave & Vanderbilt Ave,95.0,230.0,-135.0
11903,8,Flushing Ave & Woodward Ave,31.0,28.0,3.0
11904,8,Forest Ave & Summerfield St,20.0,20.0,0.0
11905,8,Forsyth St & Broome St,136.0,123.0,13.0
11906,8,Forsyth St & Canal St,76.0,91.0,-15.0
11907,8,Forsyth St & Grand St,168.0,170.0,-2.0
11908,8,Fort Washington Ave & W 173 St,17.0,18.0,-1.0
11909,8,Fort Washington Ave & W 183 St,12.0,6.0,6.0
11910,8,Franklin Ave & E 169 St,20.0,27.0,-7.0
11911,8,Franklin Ave & Myrtle Ave,29.0,25.0,4.0
11912,8,Franklin Ave & St Marks Ave,114.0,24.0,90.0
11913,8,Franklin St & Dupont St,194.0,110.0,84.0
11914,8,Franklin St & W Broadway,58.0,105.0,-47.0
11915,8,Frederick Douglass Blvd & Harlem River Dr,15.0,9.0,6.0
11916,8,Frederick Douglass Blvd & W 112 St,153.0,84.0,69.0
11917,8,Frederick Douglass Blvd & W 115 St,96.0,36.0,60.0
11918,8,Frederick Douglass Blvd & W 117 St,120.0,80.0,40.0
11919,8,Frederick Douglass Blvd & W 129 St,42.0,22.0,20.0
11920,8,Frederick Douglass Blvd & W 139 St,28.0,10.0,18.0
11921,8,Frederick Douglass Blvd & W 145 St,11.0,8.0,3.0
11922,8,Freeman St & Reverend James A Polite Ave,5.0,0.0,5.0
11923,8,Freeman St & Southern Blvd,7.0,16.0,-9.0
11924,8,Front St & Gold St,42.0,29.0,13.0
11925,8,Front St & Jay St,80.0,125.0,-45.0
11926,8,Frost St & Debevoise Ave,10.0,22.0,-12.0
11927,8,Frost St & Meeker Ave,21.0,17.0,4.0
11928,8,Ft. Hamilton Pkwy & E 2 St,35.0,83.0,-48.0
11929,8,Ft. Hamilton Pkwy & E 5 St,19.0,35.0,-16.0
11930,8,Ft. Washington Ave & W 190 St,3.0,6.0,-3.0
11931,8,Fulton Ave & E 168 St,12.0,15.0,-3.0
11932,8,Fulton Ave & E 172 St,17.0,12.0,5.0
11933,8,Fulton Ave & St. Paul's Pl,29.0,37.0,-8.0
11934,8,Fulton St & Adams St,95.0,230.0,-135.0
11935,8,Fulton St & Broadway,99.0,213.0,-114.0
11936,8,Fulton St & Clermont Ave,73.0,20.0,53.0
11937,8,Fulton St & Irving Pl,103.0,58.0,45.0
11938,8,Fulton St & Saratoga Ave,1.0,0.0,1.0
11939,8,Fulton St & Utica Ave,9.0,48.0,-39.0
11940,8,Fulton St & Waverly Ave,118.0,70.0,48.0
11941,8,Fulton St & William St,75.0,84.0,-9.0
11942,8,Gansevoort St & Hudson St,122.0,116.0,6.0
11943,8,Garfield Pl & 8 Ave,83.0,50.0,33.0
11944,8,Garrison Ave & Manida St,2.0,2.0,0.0
11945,8,George St & Wilson Ave,17.0,8.0,9.0
11946,8,Gerard Ave & E 146 St,6.0,6.0,0.0
11947,8,Gerard Ave & E 164 St,7.0,3.0,4.0
11948,8,Gerard Ave & E 165 St,3.0,3.0,0.0
11949,8,Gerard Ave & McClellan St,13.0,3.0,10.0
11950,8,Goble Pl & Macombs Rd,11.0,14.0,-3.0
11951,8,Goulden Ave & W 197 St,2.0,3.0,-1.0
11952,8,Graham Ave & Conselyea St,107.0,109.0,-2.0
11953,8,Graham Ave & Grand St,54.0,43.0,11.0
11954,8,Graham Ave & Herbert St,42.0,9.0,33.0
11955,8,Graham Ave & Withers St,43.0,32.0,11.0
11956,8,Gramercy Park N & Gramercy Park E,128.0,120.0,8.0
11957,8,Grand Army Plaza & Central Park S,85.0,459.0,-374.0
11958,8,Grand Army Plaza & Plaza St West,56.0,68.0,-12.0
11959,8,Grand Ave & Bergen St,129.0,53.0,76.0
11960,8,Grand Ave & W 181 St,10.0,4.0,6.0
11961,8,Grand Ave & W Fordham Rd,11.0,3.0,8.0
11962,8,Grand Concourse & E 144 St,6.0,79.0,-73.0
11963,8,Grand Concourse & E 156 St,12.0,11.0,1.0
11964,8,Grand Concourse & E 161 St,19.0,38.0,-19.0
11965,8,Grand Concourse & E 164 St,18.0,10.0,8.0
11966,8,Grand Concourse & E 166 St,19.0,14.0,5.0
11967,8,Grand Concourse & E 167 St,17.0,12.0,5.0
11968,8,Grand Concourse & E 171 St,4.0,13.0,-9.0
11969,8,Grand Concourse & E 175 St,3.0,1.0,2.0
11970,8,Grand Concourse & E 192 St,12.0,13.0,-1.0
11971,8,Grand Concourse & E 196 St,16.0,11.0,5.0
11972,8,Grand Concourse & E 197 St,19.0,13.0,6.0
11973,8,Grand Concourse & E 199 St,6.0,3.0,3.0
11974,8,Grand Concourse & E 203 St,4.0,2.0,2.0
11975,8,Grand Concourse & E 205 St,7.0,3.0,4.0
11976,8,Grand Concourse & E Mosholu Pkwy S,3.0,2.0,1.0
11977,8,Grand Concourse & East Mount Eden Ave,11.0,8.0,3.0
11978,8,Grand St & Elizabeth St,174.0,150.0,24.0
11979,8,Grand St & Greene St,65.0,90.0,-25.0
11980,8,Grand St & Havemeyer St,80.0,68.0,12.0
11981,8,Grand St & Samuel Dickstein Plaza,239.0,103.0,136.0
11982,8,Great Jones St,201.0,221.0,-20.0
11983,8,Green St & McGuinness Blvd,12.0,15.0,-3.0
11984,8,Greene Av & Myrtle Av,31.0,33.0,-2.0
11985,8,Greene Ave & Grandview Ave,48.0,8.0,40.0
11986,8,Greene Ave & Nostrand Ave,59.0,50.0,9.0
11987,8,Greene Ave & Throop Ave,83.0,42.0,41.0
11988,8,Greene St & Prince St,28.0,76.0,-48.0
11989,8,Greenpoint Ave & 47 St,23.0,23.0,0.0
11990,8,Greenpoint Ave & Manhattan Ave,76.0,45.0,31.0
11991,8,Greenwich Ave & 8 Ave,97.0,80.0,17.0
11992,8,Greenwich St & Hubert St,100.0,299.0,-199.0
11993,8,Greenwich St & Perry St,189.0,118.0,71.0
11994,8,Greenwich St & Rector St,18.0,12.0,6.0
11995,8,Greenwich St & W Houston St,83.0,136.0,-53.0
11996,8,Greenwood Ave & E 4 St,13.0,19.0,-6.0
11997,8,Grove St & Broadway,44.0,34.0,10.0
11998,8,Halsey St & Broadway,12.0,15.0,-3.0
11999,8,Halsey St & Evergreen Ave,15.0,4.0,11.0
12000,8,Halsey St & Ralph Ave,3.0,10.0,-7.0
12001,8,Halsey St & Tompkins Ave,58.0,28.0,30.0
12002,8,Hamilton Pl & W 140 St,12.0,8.0,4.0
12003,8,Hancock St & Bedford Ave,61.0,29.0,32.0
12004,8,Hancock St & Malcolm X Blvd,21.0,10.0,11.0
12005,8,Hancock St & Stuyvesant Ave,25.0,12.0,13.0
12006,8,Hancock St & Wyckoff Ave,11.0,18.0,-7.0
12007,8,Hanson Pl & Ashland Pl,183.0,216.0,-33.0
12008,8,Harlem River Dr & W 155 St,9.0,7.0,2.0
12009,8,Harman St & Seneca Ave,23.0,6.0,17.0
12010,8,Harrison Pl & Porter Ave,3.0,6.0,-3.0
12011,8,Harrison St & Hudson St,27.0,46.0,-19.0
12012,8,Hart St & Wyckoff Ave,4.0,9.0,-5.0
12013,8,Hazen St & 20 Ave,10.0,17.0,-7.0
12014,8,Henry St & Atlantic Ave,104.0,57.0,47.0
12015,8,Henry St & Bay St,13.0,11.0,2.0
12016,8,Henry St & Degraw St,86.0,53.0,33.0
12017,8,Henry St & Grand St,324.0,158.0,166.0
12018,8,Henry St & Middagh St,53.0,28.0,25.0
12019,8,Henry St & Remsen St,76.0,18.0,58.0
12020,8,Henry St & W 9 St,14.0,10.0,4.0
12021,8,Herkimer St & Eastern Pkwy,2.0,0.0,2.0
12022,8,Herkimer St & New York Ave,15.0,16.0,-1.0
12023,8,Hicks St & Montague St,134.0,66.0,68.0
12024,8,Hoe Ave & Jennings St,6.0,4.0,2.0
12025,8,Home St & Westchester Ave,40.0,53.0,-13.0
12026,8,Hope St & Union Ave,85.0,120.0,-35.0
12027,8,Howard St & Lafayette St,52.0,117.0,-65.0
12028,8,Hoyt St & Warren St,20.0,8.0,12.0
12029,8,Hudson St & Reade St,102.0,154.0,-52.0
12030,8,Hudson St & W 13 St,74.0,123.0,-49.0
12031,8,Humboldt St & Varet St,28.0,34.0,-6.0
12032,8,Huron St & Franklin St,108.0,51.0,57.0
12033,8,Icahn Stadium,7.0,28.0,-21.0
12034,8,India St & Manhattan Ave,100.0,85.0,15.0
12035,8,India St Pier,70.0,46.0,24.0
12036,8,Intervale Ave & Kelly St,1.0,1.0,0.0
12037,8,Intervale Ave & Westchester Ave,19.0,12.0,7.0
12038,8,Inwood Ave & W 170 St,10.0,9.0,1.0
12039,8,Irving Ave & DeKalb Ave,9.0,13.0,-4.0
12040,8,Irving Ave & Halsey St,5.0,15.0,-10.0
12041,8,Irving Ave & Harman St,19.0,7.0,12.0
12042,8,Irving Ave & Jefferson St,37.0,20.0,17.0
12043,8,Irving Ave & Palmetto St,6.0,21.0,-15.0
12044,8,Isham St & Broadway,14.0,16.0,-2.0
12045,8,Jackson Ave & 46 Rd,41.0,64.0,-23.0
12046,8,Jackson St & Leonard St,35.0,17.0,18.0
12047,8,Jay St & Tech Pl,69.0,128.0,-59.0
12048,8,Jay St & York St,85.0,173.0,-88.0
12049,8,Jefferson Ave & Evergreen Ave,28.0,6.0,22.0
12050,8,Jefferson St & Cypress Ave,7.0,13.0,-6.0
12051,8,Jerome Ave & Anderson Ave,20.0,8.0,12.0
12052,8,Jerome Ave & Bedford Park Blvd E,37.0,14.0,23.0
12053,8,Jerome Ave & E 164 St,2.0,3.0,-1.0
12054,8,Jerome Ave & E 181 St,1.0,1.0,0.0
12055,8,Jerome Ave & E 198 St,16.0,7.0,9.0
12056,8,Jerome Ave & E Mosholu Parkway S,7.0,8.0,-1.0
12057,8,Jerome Ave & Ogden Ave,14.0,7.0,7.0
12058,8,Jerome Ave & W 177 St,9.0,13.0,-4.0
12059,8,Jerome Ave & W 184 St,1.0,1.0,0.0
12060,8,Jerome Ave & W 193 St,11.0,11.0,0.0
12061,8,Jerome Ave & W 195 St,14.0,9.0,5.0
12062,8,Jerome Ave & W Fordham Rd,16.0,19.0,-3.0
12063,8,John St & William St,74.0,99.0,-25.0
12064,8,Johnson St & Gold St,72.0,39.0,33.0
12065,8,Kane St & Clinton St,162.0,59.0,103.0
12066,8,Keegan Rd & 2 Ave,1.0,6.0,-5.0
12067,8,Kenmare St & Elizabeth St,50.0,68.0,-18.0
12068,8,Kent Ave & Division Ave,46.0,47.0,-1.0
12069,8,Kent Ave & N 7 St,138.0,106.0,32.0
12070,8,Kent St & McGuinness Blvd,19.0,7.0,12.0
12071,8,King St & Varick St,66.0,81.0,-15.0
12072,8,Kingsland Ave & Nassau Ave,132.0,55.0,77.0
12073,8,Kingston Ave & Herkimer St,34.0,22.0,12.0
12074,8,Kingston Ave & Park Pl,21.0,5.0,16.0
12075,8,Knickerbocker Ave & George St,25.0,13.0,12.0
12076,8,Knickerbocker Ave & Halsey St,11.0,6.0,5.0
12077,8,Knickerbocker Ave & Hancock St,12.0,5.0,7.0
12078,8,Knickerbocker Ave & Moffat St,8.0,3.0,5.0
12079,8,Knickerbocker Ave & Thames St,4.0,7.0,-3.0
12080,8,Kosciuszko St & Nostrand Ave,63.0,71.0,-8.0
12081,8,Kosciuszko St & Tompkins Ave,87.0,26.0,61.0
12082,8,LaGuardia Pl & W 3 St,112.0,98.0,14.0
12083,8,Lafayette Ave & Classon Ave,94.0,79.0,15.0
12084,8,Lafayette Ave & Ft Greene Pl,130.0,193.0,-63.0
12085,8,Lafayette Ave & Hunts Point Ave,1.0,11.0,-10.0
12086,8,Lafayette Ave & St James Pl,82.0,85.0,-3.0
12087,8,Lafayette Ave & Stuyvesant Ave,19.0,34.0,-15.0
12088,8,Lafayette St & E 8 St,216.0,298.0,-82.0
12089,8,Lafayette St & Jersey St,167.0,190.0,-23.0
12090,8,Laight St & Hudson St,22.0,50.0,-28.0
12091,8,Lawrence St & Willoughby St,150.0,215.0,-65.0
12092,8,Lefferts Pl & Franklin Ave,57.0,61.0,-4.0
12093,8,Lenox Ave & W 111 St,113.0,137.0,-24.0
12094,8,Lenox Ave & W 115 St,57.0,17.0,40.0
12095,8,Lenox Ave & W 117 St,92.0,60.0,32.0
12096,8,Lenox Ave & W 126 St,55.0,100.0,-45.0
12097,8,Lenox Ave & W 130 St,60.0,26.0,34.0
12098,8,Lenox Ave & W 133 St,40.0,31.0,9.0
12099,8,Lenox Ave & W 140 St,18.0,16.0,2.0
12100,8,Lenox Ave & W 144 St,9.0,10.0,-1.0
12101,8,Lenox Ave & W 146 St,8.0,9.0,-1.0
12102,8,Leonard St & Boerum St,20.0,21.0,-1.0
12103,8,Leonard St & Church St,130.0,146.0,-16.0
12104,8,Leonard St & Maujer St,74.0,53.0,21.0
12105,8,Leonard St & Nassau Ave,57.0,92.0,-35.0
12106,8,Lewis Ave & Decatur St,23.0,13.0,10.0
12107,8,Lewis Ave & Greene Ave,49.0,19.0,30.0
12108,8,Lewis Ave & Kosciuszko St,49.0,17.0,32.0
12109,8,Lewis Ave & Madison St,76.0,18.0,58.0
12110,8,Lexington Ave & Classon Ave,61.0,21.0,40.0
12111,8,Lexington Ave & E 111 St,107.0,80.0,27.0
12112,8,Lexington Ave & E 120 St,52.0,68.0,-16.0
12113,8,Lexington Ave & E 127 St,11.0,25.0,-14.0
12114,8,Lexington Ave & E 128 St,16.0,28.0,-12.0
12115,8,Lexington Ave & E 24 St,218.0,278.0,-60.0
12116,8,Lexington Ave & E 26 St,99.0,56.0,43.0
12117,8,Lexington Ave & E 29 St,179.0,145.0,34.0
12118,8,Lexington Ave & E 36 St,155.0,126.0,29.0
12119,8,Liberty St & Broadway,68.0,193.0,-125.0
12120,8,Lincoln Ave & E 134 St,16.0,5.0,11.0
12121,8,Lincoln Ave & E 138 St,22.0,38.0,-16.0
12122,8,Lincoln Pl & Classon Ave,63.0,49.0,14.0
12123,8,Linden St & Knickerbocker Ave,15.0,12.0,3.0
12124,8,Lispenard St & Broadway,67.0,161.0,-94.0
12125,8,Little West St & 1 Pl,198.0,156.0,42.0
12126,8,Longfellow Ave & E 165 St,9.0,1.0,8.0
12127,8,Longwood Ave & Southern Blvd,14.0,10.0,4.0
12128,8,Lorimer St & Broadway,36.0,36.0,0.0
12129,8,Loring Pl North & W 183 St,2.0,3.0,-1.0
12130,8,Louis Nine Blvd & Intervale Ave,3.0,4.0,-1.0
12131,8,MacDonough St & Malcolm X Blvd,12.0,3.0,9.0
12132,8,MacDonough St & Marcy Ave,40.0,14.0,26.0
12133,8,MacDougal St & Prince St,140.0,234.0,-94.0
12134,8,MacDougal St & Rockaway Ave,5.0,2.0,3.0
12135,8,MacDougal St & Washington Sq,104.0,75.0,29.0
12136,8,Macombs Pl & W 152 St,4.0,1.0,3.0
12137,8,Macombs Rd & Featherbed Ln,7.0,4.0,3.0
12138,8,Macombs Rd & W 175 St,22.0,7.0,15.0
12139,8,Macon St & Howard Ave,5.0,4.0,1.0
12140,8,Macon St & Lewis Ave,26.0,6.0,20.0
12141,8,Macon St & Nostrand Ave,54.0,103.0,-49.0
12142,8,Macon St & Patchen Ave,13.0,3.0,10.0
12143,8,Madison Av & E 51 St,69.0,380.0,-311.0
12144,8,Madison Ave & E 120 St,61.0,52.0,9.0
12145,8,Madison Ave & E 26 St,101.0,257.0,-156.0
12146,8,Madison Ave & E 82 St,98.0,59.0,39.0
12147,8,Madison Ave & E 99 St,117.0,185.0,-68.0
12148,8,Madison St & Clinton St,129.0,111.0,18.0
12149,8,Madison St & Cypress Ave,6.0,5.0,1.0
12150,8,Madison St & Evergreen Ave,33.0,10.0,23.0
12151,8,Madison St & Forest Ave,27.0,17.0,10.0
12152,8,Madison St & Malcolm X Blvd,15.0,10.0,5.0
12153,8,Madison St & Montgomery St,157.0,70.0,87.0
12154,8,Madison St & Seneca Ave,17.0,7.0,10.0
12155,8,Madison St & Woodward Ave,18.0,7.0,11.0
12156,8,Maiden Ln & Pearl St,74.0,76.0,-2.0
12157,8,Main St & Plymouth St,37.0,76.0,-39.0
12158,8,Malcolm X Blvd & DeKalb Ave,22.0,13.0,9.0
12159,8,Manhattan Av & Leonard St,39.0,17.0,22.0
12160,8,Marcus Garvey Blvd & Macon St,21.0,8.0,13.0
12161,8,Marcy Ave & Lafayette Ave,30.0,19.0,11.0
12162,8,Margaret Corbin Plz & Ft Washington Ave,9.0,3.0,6.0
12163,8,Marion Ave & Mosholu Pkwy,5.0,5.0,0.0
12164,8,Market St & Cherry St,132.0,32.0,100.0
12165,8,Market St & Henry St,143.0,64.0,79.0
12166,8,McDonald Ave & Vanderbilt St,23.0,5.0,18.0
12167,8,McGuinness Blvd & Eagle St,111.0,80.0,31.0
12168,8,McKibbin St & Bogart St,12.0,42.0,-30.0
12169,8,McKibbin St & Manhattan Ave,21.0,13.0,8.0
12170,8,Melrose Ave & E 150 St,73.0,76.0,-3.0
12171,8,Melrose Ave & E 154 St,5.0,11.0,-6.0
12172,8,Melrose St & Broadway,26.0,13.0,13.0
12173,8,Menahan St & Central Ave,20.0,4.0,16.0
12174,8,Menahan St & Onderdonk Ave,22.0,8.0,14.0
12175,8,Menahan St & Seneca Ave,17.0,3.0,14.0
12176,8,Menahan St & Wyckoff Ave,9.0,7.0,2.0
12177,8,Mercer St & Bleecker St,143.0,125.0,18.0
12178,8,Mercer St & Spring St,33.0,123.0,-90.0
12179,8,Meserole Ave & Manhattan Ave,98.0,83.0,15.0
12180,8,Metropolitan Ave & Bedford Ave,143.0,170.0,-27.0
12181,8,Metropolitan Ave & Meeker Ave,44.0,81.0,-37.0
12182,8,Metropolitan Ave & Stewart Ave,3.0,33.0,-30.0
12183,8,Milton St & Franklin St,120.0,92.0,28.0
12184,8,Moffat St & Bushwick,6.0,7.0,-1.0
12185,8,Monroe St & Bedford Ave,80.0,62.0,18.0
12186,8,Monroe St & Classon Ave,69.0,23.0,46.0
12187,8,Monroe St & Marcus Garvey Blvd,32.0,8.0,24.0
12188,8,Monroe St & Patchen Ave,25.0,7.0,18.0
12189,8,Monroe St & Tompkins Ave,126.0,60.0,66.0
12190,8,Montague St & Clinton St,97.0,222.0,-125.0
12191,8,Montgomery St & Franklin Ave,20.0,20.0,0.0
12192,8,Montrose Ave & Bushwick Ave,79.0,66.0,13.0
12193,8,Morgan Ave & Lombardy St,71.0,41.0,30.0
12194,8,Morgan Ave & Maspeth Ave,17.0,19.0,-2.0
12195,8,Morningside Ave & W 123 St,58.0,50.0,8.0
12196,8,Morningside Dr & Amsterdam Ave,36.0,21.0,15.0
12197,8,Morris Ave & E 142 St,23.0,43.0,-20.0
12198,8,Morris Ave & E 153 St,5.0,36.0,-31.0
12199,8,Morris Ave & E 163 St,68.0,59.0,9.0
12200,8,Morris Ave & E 171 St,6.0,22.0,-16.0
12201,8,Morris Ave & E 184 St,4.0,7.0,-3.0
12202,8,Morris Ave & E Burnside Ave,3.0,2.0,1.0
12203,8,Morris Ave & McClellan St,20.0,5.0,15.0
12204,8,Morton St & Washington St,98.0,90.0,8.0
12205,8,Morton St & West St,115.0,102.0,13.0
12206,8,Motorgate,54.0,21.0,33.0
12207,8,Mott St & Prince St,135.0,133.0,2.0
12208,8,Mount Eden Pkwy & Eastburn Ave,14.0,7.0,7.0
12209,8,Mt Morris Park W & W 120 St,67.0,45.0,22.0
12210,8,Murray St & Greenwich St,78.0,138.0,-60.0
12211,8,Murray St & West St,59.0,113.0,-54.0
12212,8,Myrtle Ave & Fleet Pl,62.0,44.0,18.0
12213,8,Myrtle Ave & Grove St,7.0,19.0,-12.0
12214,8,Myrtle Ave & Lewis Ave,29.0,60.0,-31.0
12215,8,Myrtle Ave & Linden St,1.0,6.0,-5.0
12216,8,Myrtle Ave & Marcy Ave,56.0,49.0,7.0
12217,8,Myrtle Ave & St Edwards St,59.0,68.0,-9.0
12218,8,N 11 St & Kent Ave,28.0,60.0,-32.0
12219,8,N 12 St & Bedford Ave,89.0,99.0,-10.0
12220,8,N 15 St & Wythe Ave,34.0,52.0,-18.0
12221,8,N 6 St & Bedford Ave,117.0,220.0,-103.0
12222,8,N Moore St & Hudson St,48.0,64.0,-16.0
12223,8,Nagle Ave & Ellwood St,17.0,7.0,10.0
12224,8,Nagle Ave & Thayer St,5.0,8.0,-3.0
12225,8,Nassau Ave & Newell St,65.0,60.0,5.0
12226,8,Nassau Ave & Russell St,141.0,54.0,87.0
12227,8,Nassau St & Duffield St,67.0,35.0,32.0
12228,8,Nassau St & Navy St,21.0,36.0,-15.0
12229,8,Nelson Ave & 167 St,4.0,1.0,3.0
12230,8,Nelson Ave & W 172 St,24.0,3.0,21.0
12231,8,Nevins St & Schermerhorn St,100.0,98.0,2.0
12232,8,New York Ave & St Marks Ave,47.0,12.0,35.0
12233,8,Newton Rd & 44 St,17.0,8.0,9.0
12234,8,Newtown Ave & 23 St,78.0,26.0,52.0
12235,8,Norfolk St & Broome St,275.0,236.0,39.0
12236,8,Norman St & Wyckoff Ave,9.0,34.0,-25.0
12237,8,North Moore St & Greenwich St,82.0,212.0,-130.0
12238,8,Nostrand Ave & Myrtle Ave,31.0,12.0,19.0
12239,8,Ocean Pkwy & Church Ave,23.0,11.0,12.0
12240,8,Ogden Ave & Merriam Ave,7.0,6.0,1.0
12241,8,Ogden Ave & W 164 St,8.0,5.0,3.0
12242,8,Ogden Ave & W 165 St,25.0,8.0,17.0
12243,8,Old Broadway & W 133 St,3.0,6.0,-3.0
12244,8,Old Fulton St,23.0,28.0,-5.0
12245,8,Old Slip & South St,78.0,291.0,-213.0
12246,8,Onderdonk Ave & Dekalb Ave,21.0,9.0,12.0
12247,8,Onderdonk Ave & Gates Ave,19.0,6.0,13.0
12248,8,Orchard St & Grand St,72.0,99.0,-27.0
12249,8,Pacific St & Classon Ave,31.0,29.0,2.0
12250,8,Pacific St & Nevins St,61.0,39.0,22.0
12251,8,Pacific St & Nostrand Ave,37.0,18.0,19.0
12252,8,Pacific St & Ralph Ave,4.0,0.0,4.0
12253,8,Pacific St & Rochester Ave,1.0,1.0,0.0
12254,8,Pacific St & Thomas S. Boyland St,1.0,0.0,1.0
12255,8,Pacific St & Troy Ave,1.0,3.0,-2.0
12256,8,Pacific St & Utica Ave,6.0,3.0,3.0
12257,8,Parade Pl & Crooke Ave,58.0,41.0,17.0
12258,8,Park Ave & E 124 St,238.0,218.0,20.0
12259,8,Park Ave & E 162 St,17.0,10.0,7.0
12260,8,Park Ave & Marcus Garvey Blvd,25.0,50.0,-25.0
12261,8,Park Ave & St Edwards St,40.0,23.0,17.0
12262,8,Park Cir & East Dr,41.0,48.0,-7.0
12263,8,Park Pl & Buffalo Ave,2.0,0.0,2.0
12264,8,Park Pl & Church St,88.0,130.0,-42.0
12265,8,Park Pl & Franklin Ave,43.0,15.0,28.0
12266,8,Park Pl & Thomas S. Boyland St,2.0,0.0,2.0
12267,8,Park Pl & Utica Ave,8.0,1.0,7.0
12268,8,Patchen Ave & Bainbridge St,2.0,3.0,-1.0
12269,8,Paul Ave & W 205 St,2.0,20.0,-18.0
12270,8,Pearl St & York St,13.0,47.0,-34.0
12271,8,Peck Slip & South St,65.0,87.0,-22.0
12272,8,Perry St & Bleecker St,202.0,91.0,111.0
12273,8,Perry St & Greenwich Ave,202.0,135.0,67.0
12274,8,Pierrepont St & Monroe Pl,55.0,22.0,33.0
12275,8,Pike St & E Broadway,107.0,69.0,38.0
12276,8,Pike St & Monroe St,137.0,40.0,97.0
12277,8,Pinehurst Ave & W 187 St,22.0,11.0,11.0
12278,8,Pioneer St & Richards St,21.0,13.0,8.0
12279,8,Pioneer St & Van Brunt St,31.0,19.0,12.0
12280,8,Pitt St & Stanton St,61.0,58.0,3.0
12281,8,Plaza Dr & W 170 St,19.0,16.0,3.0
12282,8,Plaza St East & Flatbush Ave,102.0,80.0,22.0
